current_mastery,prerequisite_avg,prerequisite_min,incorrect_attempts,recent_accuracy,confusion_frequency,recent_confusion_count,time_since_last_practice,total_attempts,streak,revision_completion_rate,previous_concept_accuracy,is_confused,dataset_type
0.834,0.3804,0.3789,6,0.1385,0.9585,4,19.89,12,2,0.6593,0.4433,1,SYNTHETIC
0.8616,0.3725,0.3681,10,0.507,0.2857,2,26.04,5,0,0.7698,0.3949,0,SYNTHETIC
0.8189,0.6825,0.5645,4,0.4955,0.6893,7,23.75,12,0,0.528,0.257,1,SYNTHETIC
0.7045,0.6733,0.4976,2,0.7479,0.4852,3,57.68,14,0,0.7487,0.6501,0,SYNTHETIC
0.6742,0.6394,0.5971,7,0.4154,0.3877,1,6.11,12,1,0.9437,0.4019,0,SYNTHETIC
0.614,0.439,0.3644,8,0.6517,0.5714,1,5.6,18,3,0.4095,0.8283,1,SYNTHETIC
0.2453,0.6486,0.4821,6,0.1708,0.348,1,16.88,13,1,0.5127,0.4153,1,SYNTHETIC
0.5188,0.5223,0.5096,1,0.5225,0.0965,0,45.57,13,5,0.674,0.7103,0,SYNTHETIC
0.9854,0.6239,0.4299,3,0.7676,0.4111,1,18.39,10,4,0.5376,0.7709,0,SYNTHETIC
0.0431,0.132,0.0,9,0.1763,0.8754,5,44.69,14,2,0.2567,0.0,1,SYNTHETIC
0.7457,0.5484,0.4877,1,0.6245,0.3416,0,39.39,9,2,0.6511,0.9609,0,SYNTHETIC
0.6225,0.4426,0.326,4,0.5718,0.2829,3,4.23,12,3,0.6985,0.3767,1,SYNTHETIC
0.3878,0.3093,0.2826,6,0.3237,0.3445,1,71.79,17,1,0.2211,0.5735,1,SYNTHETIC
0.8516,0.6853,0.508,0,0.8835,0.0386,0,16.76,10,5,0.6046,0.6473,0,SYNTHETIC
0.541,0.566,0.5353,4,0.7436,0.1818,0,27.93,11,3,0.3423,0.6174,0,SYNTHETIC
0.9325,0.9208,0.7413,3,0.8039,0.1558,1,5.99,11,2,0.8491,1.0,0,SYNTHETIC
0.7964,0.5604,0.4807,2,0.5083,0.3796,1,18.23,12,0,0.7807,0.4288,1,SYNTHETIC
0.4205,0.5962,0.4957,3,1.0,0.3532,0,72.17,12,1,0.6791,0.8857,0,SYNTHETIC
0.546,0.4297,0.4162,2,0.7019,0.3453,1,18.3,10,1,0.3783,0.52,1,SYNTHETIC
0.7972,0.5491,0.4091,0,0.9961,0.2307,1,19.63,7,1,0.7177,1.0,0,SYNTHETIC
0.7743,0.579,0.4853,9,0.4874,0.1104,1,34.18,14,3,0.5609,0.5075,0,SYNTHETIC
0.9089,0.8452,0.7025,1,1.0,0.2384,0,0.23,11,1,0.5939,0.8327,1,SYNTHETIC
0.2114,0.3705,0.181,8,0.1909,0.8122,1,44.77,8,1,0.4293,0.0668,1,SYNTHETIC
0.0193,0.2004,0.0649,11,0.3725,0.8727,3,22.84,15,1,0.2353,0.4979,0,SYNTHETIC
0.1299,0.3025,0.1228,10,0.1721,0.8381,2,0.49,14,0,0.379,0.2738,1,SYNTHETIC
0.534,0.4962,0.3602,0,1.0,0.239,0,12.92,16,2,0.5077,1.0,0,SYNTHETIC
0.5761,0.6086,0.5361,0,0.5503,0.3651,0,18.92,10,1,0.5228,0.6835,1,SYNTHETIC
0.3469,0.5125,0.4139,8,0.2286,0.4115,1,38.97,13,2,0.6065,0.3011,0,SYNTHETIC
0.9159,0.7853,0.624,1,1.0,0.226,1,26.45,11,1,0.2529,0.8657,0,SYNTHETIC
0.4095,0.5572,0.4627,2,0.4882,0.4475,3,48.98,15,4,0.6097,0.6172,0,SYNTHETIC
0.4655,0.5695,0.4047,4,0.4696,0.4202,1,32.99,13,0,0.7535,0.5058,0,SYNTHETIC
0.178,0.1455,0.0,11,0.4967,0.9893,2,1.4,12,1,0.2305,0.4939,0,SYNTHETIC
0.6349,0.4581,0.2738,1,0.4849,0.2902,0,8.13,10,3,0.7498,0.7823,1,SYNTHETIC
0.0527,0.3936,0.2802,3,0.4805,0.6197,0,11.11,12,1,0.3038,0.1886,1,SYNTHETIC
0.3821,0.5031,0.4764,5,0.2084,0.8234,2,25.09,11,0,0.7592,0.372,1,SYNTHETIC
0.3008,0.1356,0.0,4,0.5684,0.4861,1,53.28,12,6,0.558,0.7506,1,SYNTHETIC
0.6362,0.719,0.6971,5,0.5648,0.3804,0,7.51,12,4,0.4207,0.4522,1,SYNTHETIC
0.3008,0.6848,0.5696,2,0.3434,0.7504,5,66.03,13,0,0.1246,0.4285,0,SYNTHETIC
0.5838,0.5149,0.3878,9,0.2609,0.3548,4,17.02,12,1,0.636,0.0,1,SYNTHETIC
0.6537,0.4874,0.4114,1,0.9007,0.3069,2,33.27,9,3,0.6343,0.7839,1,SYNTHETIC
0.2985,0.4222,0.4092,4,0.3609,0.5501,1,9.83,10,0,0.196,0.223,1,SYNTHETIC
0.5412,0.4808,0.3131,2,0.5282,0.4982,2,34.21,14,2,0.5198,0.5249,0,SYNTHETIC
0.38,0.6025,0.484,1,0.9295,0.4243,1,8.74,15,0,0.7359,1.0,0,SYNTHETIC
0.2503,0.1935,0.1018,11,0.0135,0.8567,5,42.51,15,0,0.7966,0.2493,1,SYNTHETIC
0.5621,0.4912,0.4252,5,0.5013,0.6234,2,43.65,16,1,0.7112,0.4795,0,SYNTHETIC
0.1467,0.2383,0.0417,10,0.4638,0.5429,1,4.78,19,0,0.6692,0.5505,0,SYNTHETIC
0.4969,0.9452,0.8542,3,0.9228,0.2959,2,29.0,11,3,0.8587,0.7462,1,SYNTHETIC
0.1821,0.3574,0.181,8,0.0879,0.3287,0,1.49,20,1,0.1126,0.0752,1,SYNTHETIC
0.8988,0.6418,0.4586,1,1.0,0.1225,0,21.51,12,1,0.5424,0.9623,1,SYNTHETIC
0.0574,0.3155,0.1577,5,0.2511,0.7685,2,77.17,14,1,0.3064,0.4771,1,SYNTHETIC
0.8043,0.457,0.4061,2,0.4945,0.4158,1,8.53,11,1,0.82,0.3545,0,SYNTHETIC
0.1612,0.2487,0.2347,4,0.0013,0.7026,3,50.36,10,0,0.529,0.007,1,SYNTHETIC
0.292,0.6172,0.4999,0,0.7963,0.3363,0,7.91,12,2,0.7021,0.5847,0,SYNTHETIC
0.2611,0.5899,0.5224,5,0.4648,0.341,1,49.48,12,2,0.9286,0.3475,1,SYNTHETIC
0.1117,0.5015,0.3459,4,0.1936,0.5713,2,15.02,14,1,0.4418,0.3497,0,SYNTHETIC
0.5087,0.5968,0.5257,4,0.1657,0.5595,2,20.22,12,0,0.1618,0.3983,1,SYNTHETIC
0.1957,0.3525,0.2508,4,0.5779,0.4652,0,12.68,16,1,0.4232,0.0717,0,SYNTHETIC
0.2036,0.8644,0.8306,1,0.7867,0.3956,2,0.62,13,5,0.3563,0.9392,0,SYNTHETIC
0.6127,0.9264,0.7776,6,0.7718,0.0915,1,8.74,15,2,0.4483,1.0,0,SYNTHETIC
0.9117,0.7325,0.73,0,0.7576,0.126,0,132.31,10,1,0.3257,0.8063,0,SYNTHETIC
0.0251,0.2279,0.085,3,0.2784,0.9036,4,0.22,14,0,0.3067,0.0725,0,SYNTHETIC
0.3968,0.3883,0.3063,4,0.0833,0.5395,3,10.83,15,0,0.319,0.1087,1,SYNTHETIC
0.5446,0.6646,0.5673,5,0.6238,0.4488,2,8.35,8,1,0.8921,0.099,0,SYNTHETIC
0.2397,0.2551,0.2012,4,0.4233,0.8631,7,9.02,12,1,0.4607,0.4193,1,SYNTHETIC
0.9133,0.8065,0.647,2,0.6101,0.112,0,20.26,16,3,0.5816,0.7963,0,SYNTHETIC
0.4807,0.6189,0.5946,1,0.7907,0.5733,2,21.62,14,3,0.7237,0.7673,0,SYNTHETIC
0.8537,0.8382,0.7387,3,0.7024,0.2182,1,7.89,14,3,0.4373,0.4714,0,SYNTHETIC
0.5413,0.8201,0.638,3,0.2889,0.203,1,12.53,15,1,0.2499,0.0922,0,SYNTHETIC
0.7653,0.9064,0.7615,0,0.8642,0.2418,1,14.37,13,3,0.6928,1.0,0,SYNTHETIC
0.625,0.5801,0.4241,4,0.9479,0.528,1,7.12,14,2,0.8798,0.634,0,SYNTHETIC
0.5301,0.3822,0.3271,1,0.8856,0.36,1,24.79,16,4,0.4209,0.6031,1,SYNTHETIC
0.8616,0.246,0.2366,5,0.6825,0.0891,1,47.87,7,2,0.6922,0.8054,0,SYNTHETIC
0.6276,0.4773,0.3961,5,0.5967,0.3158,1,51.83,12,3,0.7142,0.8507,0,SYNTHETIC
0.7444,0.6755,0.497,0,0.8184,0.4984,3,18.15,14,2,0.438,0.7341,0,SYNTHETIC
0.0881,0.3476,0.2613,5,0.0642,0.4702,0,43.82,15,0,0.1597,0.4127,0,SYNTHETIC
0.6981,0.5791,0.4307,4,0.7058,0.3409,1,10.31,8,1,0.6552,0.9209,0,SYNTHETIC
0.7504,0.773,0.7204,4,0.5339,0.3491,1,2.88,14,0,0.9516,0.3382,0,SYNTHETIC
0.2856,0.2635,0.0842,5,0.4169,0.5227,1,3.97,12,2,0.5629,0.4417,1,SYNTHETIC
0.2211,0.1503,0.0147,11,0.0,0.8855,2,2.11,12,0,0.1268,0.0,1,SYNTHETIC
0.4155,0.3263,0.1338,3,0.3853,0.3313,2,0.13,17,0,0.542,0.6759,1,SYNTHETIC
0.4039,0.3927,0.2522,7,0.1528,0.7668,1,1.1,12,1,0.3774,0.1283,1,SYNTHETIC
0.3486,0.4782,0.3635,9,0.1932,0.8289,4,8.18,10,0,0.3399,0.1795,1,SYNTHETIC
0.5797,0.3985,0.2396,6,0.3765,0.4079,1,18.55,7,2,0.6649,0.554,1,SYNTHETIC
0.4602,0.3805,0.2623,3,0.2861,0.4256,0,12.0,12,1,0.5402,0.3298,0,SYNTHETIC
0.3605,0.2986,0.167,4,0.0377,0.3209,1,10.15,14,0,0.3525,0.0303,1,SYNTHETIC
0.3815,0.02,0.0,11,0.091,0.4032,3,35.33,14,1,0.358,0.0955,1,SYNTHETIC
0.6561,0.5464,0.468,7,0.4365,0.4228,1,27.89,14,2,0.3016,0.6228,0,SYNTHETIC
0.1313,0.3795,0.1856,7,0.1152,0.6612,3,24.79,12,0,0.4631,0.4556,1,SYNTHETIC
0.168,0.2436,0.2053,3,0.2162,0.7677,2,8.04,11,0,0.3328,0.2382,1,SYNTHETIC
0.5928,0.3414,0.2609,7,0.2263,0.7592,7,6.89,14,0,0.4144,0.2704,1,SYNTHETIC
0.5478,0.4304,0.3423,6,0.3413,0.6753,1,1.16,10,0,0.5636,0.3437,0,SYNTHETIC
0.2625,0.5585,0.5439,7,0.0811,0.5466,1,2.35,10,0,0.3192,0.0571,1,SYNTHETIC
0.7883,0.6085,0.5898,2,0.9222,0.5615,3,19.69,12,5,0.4013,0.9458,0,SYNTHETIC
0.8403,0.9789,0.8302,0,1.0,0.6666,1,12.04,16,2,0.8807,0.947,0,SYNTHETIC
0.8851,0.6539,0.6256,5,0.509,0.1474,0,60.96,12,2,0.5858,0.4974,0,SYNTHETIC
0.5908,0.5864,0.4389,2,0.7734,0.2337,0,36.57,17,3,0.8823,1.0,1,SYNTHETIC
0.0974,0.2145,0.0959,5,0.0611,0.6861,1,40.26,11,0,0.3415,0.2227,1,SYNTHETIC
0.645,0.7993,0.6996,3,0.6087,0.4679,0,42.88,13,1,0.895,0.6166,0,SYNTHETIC
0.5451,0.7618,0.6749,5,0.4826,0.566,3,9.08,15,0,0.7107,0.3407,0,SYNTHETIC
0.5106,0.3654,0.1671,1,0.8977,0.7282,2,7.82,21,2,0.4218,0.9833,0,SYNTHETIC
0.5938,0.4666,0.3728,2,0.4645,0.6391,1,3.24,13,0,0.3429,0.7323,0,SYNTHETIC
0.8521,0.7085,0.6785,3,0.4103,0.116,0,5.31,7,0,0.7483,0.5677,0,SYNTHETIC
0.462,0.3623,0.2251,3,0.6748,0.8141,3,58.46,9,4,0.4518,0.5985,1,SYNTHETIC
0.5311,0.6637,0.5014,2,0.822,0.2928,0,45.76,11,2,0.4481,0.8832,0,SYNTHETIC
0.4341,0.6579,0.5526,2,0.638,0.5923,0,25.31,10,0,0.5865,0.7671,0,SYNTHETIC
0.9148,0.7918,0.6723,3,0.5258,0.1273,1,15.52,14,1,0.2764,0.7037,0,SYNTHETIC
0.3027,0.224,0.1906,12,0.0264,0.9317,3,34.66,12,0,0.3973,0.1988,0,SYNTHETIC
0.87,0.8432,0.8099,0,0.6788,0.6656,1,39.21,10,3,0.1475,0.663,1,SYNTHETIC
0.3899,0.3382,0.2038,3,0.3597,0.685,3,6.44,16,1,0.287,0.3441,0,SYNTHETIC
0.4616,0.413,0.2326,3,0.5572,0.7736,5,41.49,12,1,0.2066,0.4815,1,SYNTHETIC
0.5035,0.3121,0.1551,7,0.1768,0.6713,2,5.41,15,0,0.5721,0.3194,1,SYNTHETIC
0.3595,0.228,0.035,7,0.08,0.9381,4,89.22,12,0,0.6542,0.3606,0,SYNTHETIC
0.3608,0.794,0.6906,3,0.4179,0.3299,0,12.99,15,0,0.6295,0.4644,1,SYNTHETIC
0.8505,0.5269,0.3546,2,0.9035,0.1481,0,3.4,8,7,0.563,1.0,0,SYNTHETIC
0.3424,0.2391,0.1519,5,0.3123,0.9854,4,20.95,15,0,0.7131,0.3071,0,SYNTHETIC
0.2433,0.3131,0.2119,6,0.1285,0.5034,2,17.37,12,0,0.6369,0.2487,0,SYNTHETIC
0.3985,0.4054,0.3605,4,0.7419,0.4188,2,7.29,11,5,0.6222,0.9122,0,SYNTHETIC
0.6737,0.5859,0.5297,2,0.9273,0.355,1,4.66,5,2,0.3954,0.5912,1,SYNTHETIC
0.7657,0.3497,0.2627,6,0.3024,0.7179,2,5.13,20,2,0.2668,0.7896,1,SYNTHETIC
0.4715,0.1425,0.0163,6,0.1228,0.5016,2,19.48,16,0,0.4581,0.0,1,SYNTHETIC
0.5733,0.394,0.2725,5,0.4512,0.4438,1,23.86,12,0,0.7732,0.2082,0,SYNTHETIC
0.443,0.838,0.7625,6,0.6348,0.2679,3,33.6,8,0,0.4535,0.4692,0,SYNTHETIC
0.2868,0.111,0.1098,3,0.4017,0.5942,1,39.16,17,0,0.2804,0.6897,1,SYNTHETIC
0.7246,0.4948,0.4,4,0.4542,0.4637,0,1.66,18,2,0.6964,0.28,0,SYNTHETIC
0.7631,0.819,0.8014,2,0.421,0.1156,0,4.89,13,4,0.5758,0.7376,0,SYNTHETIC
0.1781,0.2056,0.1363,3,0.5025,0.9028,5,30.21,16,0,0.5041,0.3161,1,SYNTHETIC
0.8664,0.4397,0.3965,3,0.2185,0.4291,2,43.35,10,1,0.2925,0.4234,0,SYNTHETIC
0.6076,0.4467,0.3872,2,0.6801,0.1304,0,6.89,11,2,0.777,0.8361,0,SYNTHETIC
0.7245,0.1994,0.0949,1,0.6755,0.685,0,13.01,10,2,0.8983,0.5458,0,SYNTHETIC
0.511,0.8086,0.6194,2,0.3621,0.5878,2,67.82,11,3,0.4359,0.5913,0,SYNTHETIC
0.7068,0.5538,0.3544,3,0.6317,0.0924,0,86.22,16,2,0.4363,0.6707,0,SYNTHETIC
0.9378,0.4589,0.4259,4,0.6555,0.5676,3,103.06,14,5,0.7811,0.6915,0,SYNTHETIC
0.8527,0.0976,0.0,1,0.8864,0.7356,4,20.56,12,5,0.6976,0.8636,1,SYNTHETIC
0.9247,0.6724,0.4902,1,0.8833,0.2263,0,0.5,10,3,0.6433,0.9565,0,SYNTHETIC
0.5447,0.7674,0.7562,4,0.4632,0.2116,0,3.27,17,2,0.5484,0.5881,0,SYNTHETIC
0.6045,0.6901,0.4914,2,0.7555,0.5648,2,68.9,13,1,0.6569,0.755,0,SYNTHETIC
0.8936,0.7379,0.6044,2,0.4387,0.1983,1,47.87,8,1,0.7841,0.4355,0,SYNTHETIC
0.9562,0.9056,0.8013,2,0.7685,0.344,3,53.71,15,3,0.3774,0.9753,0,SYNTHETIC
0.4702,0.7478,0.6419,3,0.6853,0.5484,0,2.59,16,4,0.6662,0.7079,1,SYNTHETIC
0.241,0.4347,0.3389,2,0.4271,0.3947,0,61.62,18,2,0.2846,0.3031,1,SYNTHETIC
0.2028,0.3099,0.3038,7,0.2954,0.3414,2,4.81,19,0,0.1801,0.0483,1,SYNTHETIC
0.4261,0.1229,0.0,4,0.4617,0.2247,4,1.78,9,0,0.3207,0.5459,0,SYNTHETIC
0.5569,0.7627,0.6807,8,0.542,0.5545,1,1.17,16,0,0.3716,0.6617,0,SYNTHETIC
0.6196,0.847,0.7199,1,0.7892,0.4426,1,44.76,15,3,0.419,0.7526,0,SYNTHETIC
0.7977,0.5481,0.4675,2,0.6942,0.418,1,24.21,12,2,0.3963,0.7586,0,SYNTHETIC
0.8512,0.329,0.1871,4,0.5082,0.3015,0,24.76,16,2,0.9937,0.5045,0,SYNTHETIC
0.1992,0.1875,0.164,0,0.5563,0.8019,3,62.97,17,2,0.2275,0.3822,1,SYNTHETIC
0.274,0.9189,0.7269,5,0.6248,0.6741,2,42.72,14,6,0.7429,0.6358,1,SYNTHETIC
0.2877,0.3999,0.2981,6,0.3042,0.9098,4,28.72,18,1,0.0994,0.4799,0,SYNTHETIC
0.8033,0.8705,0.7953,0,1.0,0.1288,1,28.29,11,2,0.6105,0.976,0,SYNTHETIC
0.882,0.7855,0.762,1,0.7351,0.2697,1,22.48,11,6,0.4318,0.8074,0,SYNTHETIC
0.3768,0.6809,0.5196,3,0.6033,0.4936,3,38.5,5,2,0.7165,0.2879,1,SYNTHETIC
0.6801,0.5398,0.3637,1,0.6592,0.4589,2,4.97,14,4,0.7268,0.7351,1,SYNTHETIC
0.1986,0.3347,0.312,4,0.4382,0.7918,2,39.85,10,0,0.0478,0.433,1,SYNTHETIC
0.2714,0.2319,0.1532,6,0.3525,0.4647,2,12.06,14,0,0.154,0.0221,1,SYNTHETIC
0.2475,0.2956,0.2409,4,0.3492,0.8856,3,5.14,15,1,0.275,0.4424,0,SYNTHETIC
0.8599,0.8764,0.7865,0,0.8644,0.2474,0,21.48,12,2,0.5325,0.9588,0,SYNTHETIC
0.4042,0.5844,0.4804,6,0.0686,0.7536,4,31.46,11,0,0.7519,0.4081,1,SYNTHETIC
0.7206,0.8644,0.8106,1,0.4634,0.4647,2,14.33,13,1,0.2929,0.7993,1,SYNTHETIC
0.3014,0.7311,0.5983,8,0.0821,0.932,0,3.57,10,0,0.58,0.5537,0,SYNTHETIC
0.7327,0.3917,0.2297,1,0.7979,0.6224,2,13.4,13,3,0.8042,0.6841,1,SYNTHETIC
0.1259,0.4945,0.4939,4,0.2929,0.7236,1,15.38,11,1,0.5599,0.667,1,SYNTHETIC
0.6339,0.7568,0.617,2,0.5806,0.058,0,6.05,15,3,0.6086,0.5469,1,SYNTHETIC
0.4704,0.5748,0.5479,4,0.7033,0.4073,0,13.09,11,4,0.4858,0.9262,0,SYNTHETIC
0.4887,0.4837,0.3978,1,0.8595,0.1394,0,137.45,16,3,0.2645,0.9167,1,SYNTHETIC
0.6329,0.5346,0.4271,3,0.4242,0.5463,3,11.74,11,1,0.134,0.4801,1,SYNTHETIC
0.6241,0.9012,0.7166,5,0.3781,0.4741,3,10.81,17,2,0.5176,0.131,0,SYNTHETIC
0.4262,0.4243,0.3831,3,0.341,0.4159,2,20.21,16,2,0.2714,0.798,1,SYNTHETIC
0.5773,0.9002,0.7653,1,0.8862,0.2277,2,10.97,10,2,0.8913,0.7424,1,SYNTHETIC
0.4388,0.7771,0.6762,1,0.85,0.1846,0,47.41,10,4,0.6247,0.8816,0,SYNTHETIC
0.3841,0.5738,0.3978,6,0.5135,0.9422,4,43.43,15,1,0.3938,0.3788,0,SYNTHETIC
0.3566,0.6672,0.6616,2,0.4216,0.7149,1,109.86,16,3,0.2661,0.5357,0,SYNTHETIC
0.6732,0.8024,0.735,2,0.6796,0.4104,1,2.14,16,2,0.7146,0.6518,0,SYNTHETIC
0.4394,0.4958,0.4284,1,0.6568,0.3198,1,31.21,18,0,0.59,0.6753,0,SYNTHETIC
0.9172,0.7995,0.6949,0,0.9142,0.2717,0,30.29,16,1,0.5682,1.0,0,SYNTHETIC
0.6511,0.8146,0.6395,2,0.5992,0.04,0,17.18,12,2,0.4472,0.6516,1,SYNTHETIC
0.2467,0.6907,0.6877,6,0.5518,0.7641,2,50.21,9,1,0.5794,0.3161,1,SYNTHETIC
0.3075,0.4374,0.3893,7,0.1279,0.5123,2,27.17,14,0,0.0583,0.169,1,SYNTHETIC
0.8525,0.5486,0.4827,1,0.7764,0.2381,1,17.03,14,4,0.123,0.8234,0,SYNTHETIC
0.8158,0.6798,0.5081,1,0.7748,0.5783,4,28.63,14,1,0.5374,0.8095,0,SYNTHETIC
0.3888,0.0468,0.0,4,0.5154,0.9196,0,70.45,15,2,0.117,0.9904,0,SYNTHETIC
0.9718,0.6365,0.6227,5,0.4839,0.1199,0,6.42,9,2,0.8977,0.6109,0,SYNTHETIC
0.8196,0.3792,0.2804,6,0.158,0.748,4,19.73,12,1,0.1325,0.0911,1,SYNTHETIC
0.6302,0.2822,0.1804,4,0.3684,0.4881,0,24.06,6,0,0.3261,0.4788,0,SYNTHETIC
0.4898,0.5947,0.5726,1,0.6651,0.7835,2,1.03,9,4,0.6936,0.6928,0,SYNTHETIC
0.8967,0.6427,0.6164,4,0.6074,0.1313,0,28.27,14,0,0.6184,0.6553,0,SYNTHETIC
0.9957,0.8846,0.7993,3,0.5639,0.4576,0,57.88,13,5,0.5116,0.8527,0,SYNTHETIC
0.7436,0.8816,0.79,4,0.597,0.4303,0,23.68,14,3,0.4683,0.7454,0,SYNTHETIC
0.1372,0.5597,0.5144,6,0.1057,0.8539,7,15.92,13,0,0.194,0.2605,0,SYNTHETIC
0.7996,0.5643,0.5137,2,0.9025,0.321,0,26.21,16,2,0.9464,0.8209,0,SYNTHETIC
0.0891,0.1872,0.1599,2,0.3932,0.3929,1,0.65,9,1,0.2032,0.1456,1,SYNTHETIC
0.8163,0.5696,0.3798,0,0.7953,0.6625,1,16.42,15,2,0.4366,0.7763,0,SYNTHETIC
0.0199,0.6171,0.5492,8,0.0001,0.7771,2,19.48,16,0,0.1004,0.0899,1,SYNTHETIC
0.5605,0.4761,0.3624,2,0.806,0.2424,0,19.52,19,1,0.8935,0.869,0,SYNTHETIC
0.1601,0.1993,0.0234,6,0.3718,0.7261,5,4.96,10,0,0.1226,0.5756,1,SYNTHETIC
0.3867,0.1018,0.0274,3,0.2114,0.853,5,36.72,12,2,0.4912,0.3962,1,SYNTHETIC
0.3272,0.3094,0.2907,5,0.5754,0.3855,1,118.21,14,1,0.2982,0.4209,0,SYNTHETIC
0.239,0.4862,0.4359,4,0.5115,0.4923,1,21.09,9,0,0.5025,0.4645,0,SYNTHETIC
0.728,0.5698,0.5361,4,0.6885,0.5359,1,9.43,19,0,0.4684,0.6068,1,SYNTHETIC
0.4942,0.1507,0.0,7,0.3357,0.3417,0,35.78,18,0,0.1817,0.5481,1,SYNTHETIC
0.5329,0.9091,0.7602,3,0.8185,0.1776,1,9.38,12,0,0.1101,0.9668,0,SYNTHETIC
0.63,0.5192,0.3878,5,0.0052,0.5307,2,45.72,10,0,0.7207,0.0813,0,SYNTHETIC
0.9145,0.8616,0.7365,2,0.4856,0.1371,1,26.66,13,1,0.7387,0.7816,0,SYNTHETIC
0.7374,0.7276,0.5657,2,0.7357,0.3074,2,59.41,14,2,0.3892,0.4903,1,SYNTHETIC
0.5031,0.6043,0.4917,0,1.0,0.4086,2,7.28,10,1,0.6103,1.0,1,SYNTHETIC
0.9069,0.7401,0.721,3,0.5617,0.0839,1,1.48,16,1,0.2845,0.5288,0,SYNTHETIC
0.3914,0.0401,0.0,3,0.3083,0.8864,10,16.75,15,2,0.5335,0.2437,1,SYNTHETIC
0.7543,0.9705,0.7848,1,0.7271,0.0574,0,5.84,17,1,0.4508,0.7561,0,SYNTHETIC
0.6558,0.9513,0.7589,4,0.7751,0.1932,0,10.27,17,3,0.5938,0.7476,0,SYNTHETIC
0.8823,0.7339,0.5905,6,0.7339,0.0698,0,148.55,8,3,0.7276,0.6606,0,SYNTHETIC
0.0868,0.3469,0.2685,6,0.4277,0.601,1,28.27,11,0,0.6627,0.5377,1,SYNTHETIC
0.727,0.814,0.7137,2,0.7611,0.2709,1,0.7,11,4,0.7539,0.6337,0,SYNTHETIC
0.1507,0.4137,0.3789,4,0.3886,0.4572,2,23.51,18,2,0.1223,0.7304,1,SYNTHETIC
0.7685,0.9899,0.8801,1,1.0,0.3627,1,52.84,13,5,0.7896,1.0,0,SYNTHETIC
0.4206,0.1664,0.0,1,0.5061,0.5078,2,25.18,17,2,0.3674,0.5949,1,SYNTHETIC
0.9122,0.9187,0.9126,0,0.9624,0.2645,2,5.58,15,5,0.9433,0.853,0,SYNTHETIC
0.9318,0.9464,0.9367,1,0.723,0.3657,2,3.68,15,1,0.4802,0.7497,0,SYNTHETIC
0.3485,0.515,0.5097,6,0.2291,0.8531,4,24.3,11,1,0.2775,0.3057,1,SYNTHETIC
0.7181,0.3386,0.2142,4,0.1872,0.5858,3,6.71,15,1,0.1297,0.0,1,SYNTHETIC
0.3272,0.406,0.2837,3,0.5704,0.4465,2,0.64,18,1,0.5776,0.5142,1,SYNTHETIC
0.0587,0.132,0.0,3,0.4434,0.3554,1,8.23,13,1,0.4291,0.2303,1,SYNTHETIC
0.4181,0.6752,0.6095,0,1.0,0.1606,1,6.4,11,1,0.5012,1.0,0,SYNTHETIC
0.3261,0.5314,0.5211,8,0.4619,0.3968,1,2.97,8,0,0.4053,0.3897,1,SYNTHETIC
0.5346,0.6496,0.5847,4,0.289,0.1311,0,15.8,13,0,0.5474,0.4372,1,SYNTHETIC
0.306,0.2221,0.2181,4,0.2308,0.6936,4,10.48,12,2,0.4069,0.353,0,SYNTHETIC
0.2851,0.2332,0.1445,8,0.0734,0.7148,3,24.33,11,1,0.3885,0.0351,0,SYNTHETIC
0.4807,0.6788,0.609,2,0.8547,0.2566,0,25.83,16,2,0.7671,0.5419,0,SYNTHETIC
0.422,0.4263,0.3158,5,0.4471,0.5245,1,30.11,8,1,0.5757,0.3708,1,SYNTHETIC
0.0513,0.2717,0.2079,8,0.0,0.6908,1,15.3,11,0,0.1534,0.0,1,SYNTHETIC
0.1954,0.4895,0.2937,5,0.311,0.4423,0,43.3,17,2,0.0837,0.189,1,SYNTHETIC
0.166,0.2677,0.2556,7,0.0966,0.523,3,1.12,16,1,0.1908,0.1483,0,SYNTHETIC
0.87,0.4128,0.2712,0,0.5913,0.0376,0,0.81,13,1,0.2572,0.7274,0,SYNTHETIC
0.3776,0.3877,0.3117,0,0.8929,0.5672,3,14.08,17,3,0.6025,0.7295,0,SYNTHETIC
0.4284,0.4666,0.4544,5,0.3717,0.2859,1,17.81,18,0,0.7975,0.5097,0,SYNTHETIC
0.4909,0.38,0.3245,2,0.6829,0.2711,2,5.81,10,2,0.606,0.4866,0,SYNTHETIC
0.7201,0.4593,0.3029,0,0.6509,0.5435,1,13.61,14,3,0.2222,0.8224,1,SYNTHETIC
0.6829,0.5171,0.4647,0,0.8479,0.2446,0,2.58,14,2,0.841,0.9282,0,SYNTHETIC
0.5703,0.6325,0.4681,0,0.8807,0.3352,0,18.38,17,3,0.7269,0.8648,1,SYNTHETIC
0.8062,0.3977,0.3427,2,0.4635,0.1825,2,71.33,12,0,0.421,0.6393,0,SYNTHETIC
0.6373,0.4386,0.337,3,0.6933,0.4891,3,4.11,13,0,0.2109,0.8739,0,SYNTHETIC
0.7363,0.7385,0.6855,0,0.7065,0.363,1,1.53,18,2,0.8406,0.6126,0,SYNTHETIC
0.726,0.7686,0.5883,0,0.6727,0.5236,0,4.33,14,5,0.7734,0.8054,0,SYNTHETIC
0.6716,0.6372,0.5475,2,0.7338,0.2542,0,12.94,14,2,0.6543,0.7492,1,SYNTHETIC
